주차장관리번호,주차장명,주차장유형,소재지도로명주소,소재지지번주소,주차구획수,요금정보,위도,경도
405-1-001006,임항로 38,노상,제주특별자치도 제주시 임항로 38,,10,무료,33.5164308,126.5289146
405-1-001007,임항로 37-7,노상,제주특별자치도 제주시 임항로 37-7,,10,무료,33.5173886,126.530744
405-1-001008,중앙로1길 11,노상,제주특별자치도 제주시 중앙로1길 11,,9,무료,33.5163856,126.5259842
405-1-001009,"건입동 1189-19, 1189-23",노상,,제주특별자치도 제주시 건입동 1189-19,4,무료,33.5150404,126.5309373
405-1-001011,"공덕길 3, 1",노상,제주특별자치도 제주시 공덕길 3,,3,무료,33.5139897,126.5305762
405-1-001012,"만덕로6길 15, 9",노상,제주특별자치도 제주시 만덕로6길 15,,6,무료,33.5135235,126.5306671
405-1-001013,동문로11길 3-4,노상,제주특별자치도 제주시 동문로11길 3-4,,2,무료,33.5135362,126.5310469
405-1-001014,"임항로 59, 85",노상,제주특별자치도 제주시 임항로 59,,31,무료,33.5167263,126.5312025
405-1-001015,"만덕로 17-1, 건입동 1275-11",노상,제주특별자치도 제주시 만덕로 17-1,,6,무료,33.515158,126.5319846
405-1-001016,"건입동 1274-27, 만덕로3길 24",노상,,제주특별자치도 제주시 건입동 1274-27,27,무료,,
405-1-001017,만덕로3길 26,노상,제주특별자치도 제주시 만덕로3길 26,,5,무료,33.5167341,126.535214
405-1-001018,만덕로3길 26,노상,제주특별자치도 제주시 만덕로3길 26,,2,무료,33.5167341,126.535214
405-1-001019,만덕로3길 19,노상,제주특별자치도 제주시 만덕로3길 19,,2,무료,33.515914,126.5330555
405-1-001020,만덕로3길 19,노상,제주특별자치도 제주시 만덕로3길 19,,3,무료,33.515914,126.5330555
405-1-001021,건입동 943-3,노상,,제주특별자치도 제주시 건입동 943-3,3,무료,33.5183412,126.5363124
405-1-001022,"칠머리길 20-1, 동대3길 23",노상,제주특별자치도 제주시 칠머리길 20-1,,5,무료,33.5182012,126.5362435
405-1-001023,동대2길 21,노상,제주특별자치도 제주시 동대2길 21,,1,무료,33.5177168,126.5371978
405-1-001024,동대북길 14,노상,제주특별자치도 제주시 동대북길 14,,2,무료,33.5179649,126.5373548
405-1-001025,동대1길 19,노상,제주특별자치도 제주시 동대1길 19,,4,무료,33.5176201,126.5376175
405-1-001026,동대1길 25,노상,제주특별자치도 제주시 동대1길 25,,5,무료,33.5180182,126.5376238
405-1-001027,칠머리길 1,노상,제주특별자치도 제주시 칠머리길 1,,6,무료,33.5170638,126.5358274
405-1-001028,"연무정길 27-2, 동대길 24",노상,제주특별자치도 제주시 연무정길 27-2,,7,무료,33.5163823,126.5356798
405-1-001030,"임항로 276, 동대길 4",노상,제주특별자치도 제주시 임항로 276,,14,무료,33.516389,126.5380877
405-1-001031,임항로 282,노상,제주특별자치도 제주시 임항로 282,,4,무료,33.515687,126.5380992
405-1-001032,"동문로21길 19, 89-1",노상,제주특별자치도 제주시 동문로21길 19,,6,무료,33.5155824,126.5368505
405-1-001033,동문로 97-1,노상,제주특별자치도 제주시 동문로 97-1,,4,무료,33.5142294,126.5370797
405-1-001034,"동문로 97-1, 97-3",노상,제주특별자치도 제주시 동문로 97-1,,2,무료,33.5142294,126.5370797
405-1-001035,"사라봉9길 9, 11길 5",노상,제주특별자치도 제주시 사라봉9길 9,,2,무료,33.5171623,126.539264
405-1-001036,"사라봉9길 13, 19",노상,제주특별자치도 제주시 사라봉9길 13,,8,무료,33.5168724,126.5392614
405-1-001037,"사라봉11길 5, 658-9",노상,제주특별자치도 제주시 사라봉11길 5,,5,무료,33.5170815,126.5393041
405-1-001038,"사라봉7길 9, 11",노상,제주특별자치도 제주시 사라봉7길 9,,4,무료,33.5173128,126.5399025
405-1-001039,"건입동 671, 사라봉13길 13",노상,,제주특별자치도 제주시 건입동 671,13,무료,,
405-1-001040,사라봉11길 15,노상,제주특별자치도 제주시 사라봉11길 15,,2,무료,,
405-1-001041,"사라봉5길 12, 14",노상,제주특별자치도 제주시 사라봉5길 12,,3,무료,33.5173735,126.5401378
405-1-001042,사라봉3길 18,노상,제주특별자치도 제주시 사라봉3길 18,,3,무료,33.5170757,126.5406697
405-1-001043,"사라봉5길 19, 27",노상,제주특별자치도 제주시 사라봉5길 19,,7,무료,33.5166522,126.5404254
405-1-001044,"사라봉13길 19, 3길 30",노상,제주특별자치도 제주시 사라봉13길 19,,4,무료,33.5160039,126.5404114
405-1-001045,"사라봉3길 20, 30",노상,제주특별자치도 제주시 사라봉3길 20,,6,무료,33.5168278,126.5406757
405-1-001046,"사라봉13길 23, 1길 34",노상,제주특별자치도 제주시 사라봉13길 23,,4,무료,33.5159971,126.5409494
405-1-001047,"사라봉1길 34, 28",노상,제주특별자치도 제주시 사라봉1길 34,,7,무료,33.5159966,126.541268
405-1-001048,"임항로 235, 사라봉1길 18",노상,제주특별자치도 제주시 임항로 235,,25,무료,33.518247,126.541162
405-1-001049,사라봉3길 6,노상,제주특별자치도 제주시 사라봉3길 6,,1,무료,33.5178346,126.5406781
405-1-001050,"사라봉7길 27, 31",노상,제주특별자치도 제주시 사라봉7길 27,,5,무료,33.5158129,126.5398853
405-1-001051,사라봉길 15,노상,제주특별자치도 제주시 사라봉길 15,,6,무료,33.5150469,126.5398616
405-1-001052,"건입동 676-17, 사라봉5길 35-1",노상,,제주특별자치도 제주시 건입동 676-17,4,무료,,
405-1-001053,"건입동 709-4, 사라봉길 10",노상,,제주특별자치도 제주시 건입동 709-4,5,무료,,
405-1-001054,"사라봉7길 41, 동문로 125-1",노상,제주특별자치도 제주시 사라봉7길 41,,7,무료,33.5144768,126.5399161
405-1-001055,"사라봉1길 36, 39",노상,제주특별자치도 제주시 사라봉1길 36,,7,무료,33.5158203,126.5412851
405-1-001056,"사라봉1길 42, 동문로 145-9",노상,제주특별자치도 제주시 사라봉1길 42,,14,무료,33.5151098,126.5411937
405-2-001057,건입동 942-5,노외,,제주특별자치도 제주시 건입동 942-5,10,무료,33.5178531,126.5360823
405-2-001058,건입동 704-1,노외,,제주특별자치도 제주시 건입동 704-1,7,무료,33.5141481,126.5417961
405-2-001059,"화북일동 1984-1, 1984-2",노외,,제주특별자치도 제주시 화북일동 1984-1,14,무료,33.5192779,126.5645092
405-2-001060,화북일동 11-7,노외,,제주특별자치도 제주시 화북일동 11-7,39,유료,33.5197241,126.5734262
405-2-001061,화북일동 14-1,노외,,제주특별자치도 제주시 화북일동 14-1,15,무료,33.5178783,126.5766652
405-2-001062,화북일동 15-12,노외,,제주특별자치도 제주시 화북일동 15-12,6,무료,33.5175043,126.5772117
405-2-001063,"화북일동 1566-1, 1566-4",노외,,제주특별자치도 제주시 화북일동 1566-1,7,무료,33.5252066,126.5684132
405-2-001064,화북일동 1585,노외,,제주특별자치도 제주시 화북일동 1585,5,무료,33.5248706,126.5676328
405-2-001065,화북일동 1619-7,노외,,제주특별자치도 제주시 화북일동 1619-7,3,무료,33.5246114,126.5662937
405-2-001066,화북일동 1820-1,노외,,제주특별자치도 제주시 화북일동 1820-1,6,무료,33.5243593,126.5685884
405-2-001067,화북일동 1930-4,노외,,제주특별자치도 제주시 화북일동 1930-4,18,무료,33.5223028,126.5630615
405-2-001068,화북일동 1933-8,노외,,제주특별자치도 제주시 화북일동 1933-8,31,무료,33.522981,126.5647168
405-2-001069,화북일동 1936,노외,,제주특별자치도 제주시 화북일동 1936,24,무료,33.5232202,126.5654763
405-2-001070,화북일동 1936-7,노외,,제주특별자치도 제주시 화북일동 1936-7,20,무료,33.5232572,126.5660197
405-2-001071,"화북일동 1944-9, 1944-13",노외,,제주특별자치도 제주시 화북일동 1944-9,28,무료,33.5221924,126.5676163
405-2-001072,화북일동 1946-14,노외,,제주특별자치도 제주시 화북일동 1946-14,10,무료,33.5218813,126.5671756
405-2-001073,화북일동 1946-9,노외,,제주특별자치도 제주시 화북일동 1946-9,21,무료,33.5223386,126.5667486
405-2-001074,화북일동 1947-10,노외,,제주특별자치도 제주시 화북일동 1947-10,9,무료,33.5224356,126.5659457
405-2-001075,화북일동 1951-5,노외,,제주특별자치도 제주시 화북일동 1951-5,37,무료,33.5221971,126.5652403
405-2-001076,화북일동 1953,노외,,제주특별자치도 제주시 화북일동 1953,7,무료,33.5218948,126.5636176
405-2-001077,화북일동 1955-15,노외,,제주특별자치도 제주시 화북일동 1955-15,15,무료,33.5210348,126.5632831
405-2-001078,화북일동 1969,노외,,제주특별자치도 제주시 화북일동 1969,9,무료,33.5204875,126.5678818
405-2-001079,화북일동 1976-11,노외,,제주특별자치도 제주시 화북일동 1976-11,24,무료,33.5201041,126.5648664
405-2-001080,"화북일동 1976-2, 1976-3",노외,,제주특별자치도 제주시 화북일동 1976-2,9,무료,33.5205273,126.5649869
405-2-001081,화북일동,노외,,제주특별자치도 제주시 화북일동 2130-6,100,유료,33.5141141,126.5631436
405-2-001082,화북일동 4051-1,노외,,제주특별자치도 제주시 화북일동 4051-1,7,무료,33.5245214,126.5633496
405-2-001083,화북일동 4266-12,노외,,제주특별자치도 제주시 화북일동 4266-12,4,무료,33.5247652,126.5640444
405-2-001084,"화북이동 3378-4, 3378-6",노외,,제주특별자치도 제주시 화북이동 3378-4,34,무료,33.5083653,126.5612229
405-2-001085,화북이동 3645-4,노외,,제주특별자치도 제주시 화북이동 3645-4,38,무료,33.511733,126.5610399
405-2-001086,거로,노외,,제주특별자치도 제주시 화북이동 3491-2,20,유료,33.5100978,126.5626629
405-1-001087,진남로 22,노상,제주특별자치도 제주시 진남로 22,,2,무료,33.5227287,126.5628049
405-1-001088,진남로 28,노상,제주특별자치도 제주시 진남로 28,,6,무료,33.5228425,126.5633934
405-1-001089,"진남로 30-1, 진남로4길 29",노상,제주특별자치도 제주시 진남로 30-1,,6,무료,33.5227375,126.5635774
405-1-001090,"진남로 36, 40",노상,제주특별자치도 제주시 진남로 36,,5,무료,33.5230312,126.5640967
405-1-001091,"진남로4길 32, 화북일동 1933-10",노상,제주특별자치도 제주시 진남로4길 32,,16,무료,33.5227312,126.5639834
405-1-001092,"진서로 38, 진서로6길 3",노상,제주특별자치도 제주시 진서로 38,,6,무료,33.5220049,126.5628874
405-1-001093,"진남로2길 38, 진서로6길 11-1",노상,제주특별자치도 제주시 진남로2길 38,,4,무료,33.5221507,126.5635733
405-1-001094,진남로2길 35,노상,제주특별자치도 제주시 진남로2길 35,,2,무료,33.5218283,126.5633395
405-1-001095,"진남로2길 33, 진남로2길 31",노상,제주특별자치도 제주시 진남로2길 33,,3,무료,33.5215785,126.563392
405-1-001096,"진남로2길 29-1, 진동로5길 3",노상,제주특별자치도 제주시 진남로2길 29-1,,4,무료,33.5211878,126.5634408
405-1-001097,진동로5길 7,노상,제주특별자치도 제주시 진동로5길 7,,1,무료,33.5211477,126.5638599
405-1-001099,화북일동 1957,노상,,제주특별자치도 제주시 화북일동 1957,11,무료,33.5214784,126.5647685
405-1-001100,진남로6길 31,노상,제주특별자치도 제주시 진남로6길 31,,3,무료,33.5216161,126.5652058
405-1-001101,"진남로 50, 56",노상,제주특별자치도 제주시 진남로 50,,7,무료,33.5233179,126.5655413
405-1-001102,"진남로 58, 62",노상,제주특별자치도 제주시 진남로 58,,8,무료,33.5234035,126.5664005
405-1-001103,"진남로 56, 진남로8길 47",노상,제주특별자치도 제주시 진남로 56,,7,무료,33.5234343,126.566069
405-1-001104,진남로 58,노상,제주특별자치도 제주시 진남로 58,,2,무료,33.5234035,126.5664005
405-1-001105,"진남로8길 42, 화북일동 1946-9",노상,제주특별자치도 제주시 진남로8길 42,,4,무료,33.5224593,126.5665218
405-1-001106,진동로5길 37,노상,제주특별자치도 제주시 진동로5길 37,,8,무료,33.5219304,126.5667982
405-1-001107,"진남로10길 40, 진동로5길 41",노상,제주특별자치도 제주시 진남로10길 40,,13,무료,33.5226597,126.5672573
405-1-001108,진동로 42,노상,제주특별자치도 제주시 진동로 42,,1,무료,33.5227092,126.5680781
405-1-001109,화북일동 1752,노상,,제주특별자치도 제주시 화북일동 1752,5,무료,33.5220526,126.5681396
405-1-001110,진남로2길 21,노상,제주특별자치도 제주시 진남로2길 21,,2,무료,33.5205696,126.5636168
405-1-001111,진남로2길 19,노상,제주특별자치도 제주시 진남로2길 19,,1,무료,33.5204379,126.5637919
405-1-001112,"진남로2길 17, 진동로3길 5",노상,제주특별자치도 제주시 진남로2길 17,,4,무료,33.5203041,126.5637816
405-1-001113,진동로3길 11,노상,제주특별자치도 제주시 진동로3길 11,,3,무료,33.5200698,126.5644581
405-1-001114,"진남로4길 8, 6",노상,제주특별자치도 제주시 진남로4길 8,,2,무료,33.5204046,126.5647512
405-1-001115,"진동로3길 15, 진남로6길 17",노상,제주특별자치도 제주시 진동로3길 15,,4,무료,33.5201599,126.5649622
405-1-001116,"진서로 12, 진동로3길 5",노상,제주특별자치도 제주시 진서로 12,,3,무료,33.5198314,126.563539
405-1-001118,"화북일동 1984-2, 진남로6길 3",노상,,제주특별자치도 제주시 화북일동 1984-2,6,무료,,
405-1-001119,진남로10길 27,노상,제주특별자치도 제주시 진남로10길 27,,2,무료,33.5215952,126.5673104
405-1-001120,"화북일동 1752, 진동로 12",노상,,제주특별자치도 제주시 화북일동 1752,23,무료,,
405-1-001121,진남로10길 23,노상,제주특별자치도 제주시 진남로10길 23,,3,무료,33.5213693,126.5673759
405-1-001122,"진남로10길 21, 19",노상,제주특별자치도 제주시 진남로10길 21,,4,무료,33.5212705,126.5674075
405-1-001123,"진남로6길 24, 8길 25",노상,제주특별자치도 제주시 진남로6길 24,,10,무료,33.5208928,126.5659019
405-1-001124,진남로8길 26,노상,제주특별자치도 제주시 진남로8길 26,,2,무료,33.5211885,126.5670554
405-1-001125,"진남로8길 24, 진동로3길 35",노상,제주특별자치도 제주시 진남로8길 24,,6,무료,33.5210017,126.5671099
405-1-001126,"진동로3길 35, 39",노상,제주특별자치도 제주시 진동로3길 35,,2,무료,33.5205576,126.5671923
405-1-001127,"진동로3길 40-1, 진남로10길 9-1",노상,제주특별자치도 제주시 진동로3길 40-1,,4,무료,33.5204686,126.5676519
405-1-001128,"진남로10길 7, 화북일동 1972-9",노상,제주특별자치도 제주시 진남로10길 7,,6,무료,33.5201012,126.5676898
405-1-001129,진동로1길 39,노상,제주특별자치도 제주시 진동로1길 39,,1,무료,,
405-1-001130,화북일동 1972-9,노상,,제주특별자치도 제주시 화북일동 1972-9,5,무료,33.5196788,126.5676788
405-1-001131,"진남로8길 16, 화북일동 1972-9",노상,제주특별자치도 제주시 진남로8길 16,,13,무료,33.520325,126.5673345
405-1-001132,진남로8길 2,노상,제주특별자치도 제주시 진남로8길 2,,7,무료,33.5193001,126.5676086
405-1-001133,"진남로6길 6, 진동로1길 21",노상,제주특별자치도 제주시 진남로6길 6,,11,무료,33.5194214,126.5658861
405-1-001134,진남로8길 9,노상,제주특별자치도 제주시 진남로8길 9,,6,무료,33.5198355,126.5672012
405-1-001135,"진동로3길 29, 31-2",노상,제주특별자치도 제주시 진동로3길 29,,5,무료,33.5203731,126.5662815
405-1-001136,진남로8길 17,노상,제주특별자치도 제주시 진남로8길 17,,2,무료,33.5204967,126.566932
405-1-001137,"진동로5길 14, 진남로4길 12",노상,제주특별자치도 제주시 진동로5길 14,,3,무료,33.5210144,126.5645552
